density,density_level,target_long_fraction_pct,model_key,model_label,method,method_variant,resource_profile,kv_profile,repeat_index,req_id,arrival_offset_s,prompt_tokens,ttft_mode,first_latency_ms,prefill_ttft_ms,decode_ready_ttft_ms,decode_start_ttft_ms,decode_first_token_ttft_ms,decode_queue_first_token_ttft_ms,finish_latency_ms,scheduled_first_latency_ms,scheduled_finish_latency_ms,prefill_start_ms,prefill_finish_ms,kv_transfer_ms,decode_start_ms,decode_finish_ms,tpot_ms,is_short,dispatcher,replica_id,first_event_index,finish_event_index
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_22,2.699015,191,prefill_finish,905.5453460552094,905.5453460552094,908.7910740552093,8641.750983982427,8801.443442283533,8801.443442283533,18852.23682563007,905.5453460552094,18852.23682563007,3527.6983090479785,3604.5603460552097,3.245728,11340.765983982428,21551.25182563007,159.53884127574437,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_23,4.307758,99,prefill_finish,882.6543558815501,882.6543558815501,884.3927558815503,16774.247940349887,16930.66323544328,16930.66323544328,23974.475888879824,882.6543558815501,23974.475888879824,5112.375036875152,5190.41235588155,1.7384000000000002,21082.00594034989,28282.233888879826,112.50356169578026,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_24,0.118613,192,prefill_finish,155.72702400172506,155.72702400172506,158.98913600172506,165.3850757683677,243.62764179034917,243.62764179034917,9627.116284101809,155.72702400172506,9627.116284101809,133.98389100825042,274.34002400172506,3.262112,283.9980757683677,9745.729284101808,147.83955013021,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_25,0.67477,102,prefill_finish,236.2404309547618,236.2404309547618,238.0279829547618,262.9433205108928,376.3512513725784,376.3512513725784,10187.431916204512,236.2404309547618,10187.431916204512,833.8931439829915,911.0104309547618,1.787552,937.7133205108928,10862.201916204513,155.0701343077128,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_a,3.093428,1818,prefill_finish,1375.8218108524761,1375.8218108524761,1405.7243068524758,9383.201883396463,9560.740991607485,9560.740991607485,20590.15991061802,1375.8218108524761,20590.15991061802,4252.085388816327,4469.249810852476,29.902496000000003,12476.629883396463,23683.58791061802,175.1087191753368,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_b,2.894101,2798,prefill_finish,1278.0672878014561,1278.0672878014561,1324.0261038014564,9240.30209416358,9404.98977518544,9404.98977518544,20506.02601405279,1278.0672878014561,20506.02601405279,3905.3259448300973,4172.168287801456,45.958816,12134.403094163581,23400.12701405279,176.02693624826887,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_00,1.631435,2169,prefill_finish,801.7690068729707,801.7690068729707,837.4222868729707,7765.849223609795,7926.3654575104665,7926.3654575104665,18834.454752892445,801.7690068729707,18834.454752892445,2208.770221859582,2433.2040068729707,35.65328,9397.284223609795,20465.889752892446,172.94696139504143,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_01,0.589902,2176,prefill_finish,247.6318739751763,247.6318739751763,283.3998419751763,333.0080181201736,444.562199763506,444.562199763506,10252.028328715835,247.6318739751763,10252.028328715835,617.2968479840941,837.5338739751763,35.767968,922.9100181201736,10841.930328715835,154.9846923530572,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_02,0.753789,2639,prefill_finish,425.41455493332455,425.41455493332455,468.7683149333245,504.04750393318545,621.4611509967349,621.4611509967349,10569.690030417847,425.41455493332455,10569.690030417847,915.0120799349546,1179.2035549333245,43.35376,1257.8365039331854,11323.479030417848,157.27566447632285,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_03,2.045993,2639,prefill_finish,1012.5623908640443,1012.5623908640443,1055.9161508640443,8153.87239311315,8314.388627013821,8314.388627013821,19307.592293947557,1012.5623908640443,19307.592293947557,2801.1207388517373,3058.5553908640445,43.35376,10199.86539311315,21353.585293947555,174.27687345053758,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_04,1.339675,2798,prefill_finish,496.6735739136973,496.6735739136973,542.6323899136974,551.0496990806105,691.3733260589988,691.3733260589988,10794.728094163582,496.6735739136973,10794.728094163582,1564.0007178917454,1836.3485739136972,45.958816,1890.7246990806104,12134.403094163581,160.0574749231714,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_05,2.002767,1818,prefill_finish,798.3537388517373,798.3537388517373,828.2562348517374,8036.582159212479,8197.09839311315,8197.09839311315,19173.279185736534,798.3537388517373,19173.279185736534,2588.9121898253375,2801.1207388517373,29.902496000000003,10039.34915921248,21176.046185736534,174.01089103943835,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_06,1.133264,2123,prefill_finish,351.59221292273696,351.59221292273696,386.4918289227369,488.2684350812531,622.8645670809317,622.8645670809317,10671.76373211986,351.59221292273696,10671.76373211986,1260.5194849347622,1484.856212922737,34.899616,1621.5324350812532,11805.027732119861,159.11711401622824,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_07,2.374658,1959,prefill_finish,974.6879188648422,974.6879188648422,1006.9005588648424,8467.272328715833,8627.788562616504,8627.788562616504,19689.083726791643,974.6879188648422,19689.083726791643,3136.4142408747152,3349.3459188648426,32.21264,10841.930328715835,22063.741726791643,175.3408030949345,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_08,2.732364,2436,prefill_finish,1094.4893808331863,1094.4893808331863,1134.517188833186,9072.663732119861,9237.351413141721,9237.351413141721,20364.332538201223,1094.4893808331863,20364.332538201223,3582.8332708369867,3826.8533808331863,40.027808,11805.027732119861,23096.696538201224,176.4323250950213,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_09,1.471833,2038,prefill_finish,658.0991888982246,658.0991888982246,691.6061648982247,708.0576520396214,862.7369319802681,862.7369319802681,11004.796883396462,658.0991888982246,11004.796883396462,1915.2659049177469,2129.9321888982245,33.506976,2179.8906520396213,12476.629883396463,160.88655048995065,False,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,mid_b,1.582274,97,prefill_finish,626.496221859582,626.496221859582,628.2018538595821,752.295931980268,912.8121658809391,912.8121658809391,11071.894991607485,626.496221859582,11071.894991607485,2129.9321888982245,2208.770221859582,1.705632,2334.569931980268,12654.168991607485,161.24373530667526,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_a,4.280129,88,prefill_finish,809.0851488184153,809.0851488184153,810.6433248184148,17783.61272679164,17961.151835002664,17961.151835002664,25940.070606051147,809.0851488184153,25940.070606051147,5013.204652819682,5089.214148818415,1.558176,22063.741726791643,30220.19960605115,127.44465436342978,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_00,1.952273,158,prefill_finish,636.6391898253376,636.6391898253376,639.3442458253373,7926.559925311808,8087.076159212479,8087.076159212479,19046.23407752551,636.6391898253376,19046.23407752551,2512.336762858454,2588.9121898253375,2.705056,9878.832925311808,20998.50707752551,173.74490862833912,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_01,3.412292,114,prefill_finish,1292.0801768459237,1292.0801768459237,1294.0643368459237,17408.67596931449,17586.21507752551,17586.21507752551,26169.21524710592,1292.0801768459237,26169.21524710592,4627.28736584903,4704.372176845924,1.9841600000000001,20820.96796931449,29581.50724710592,136.8834262154911,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_02,0.40374,178,prefill_finish,80.17781400121748,80.17781400121748,83.21055000121748,124.78077281241667,218.8318367727402,218.8318367727402,9796.12539311315,80.17781400121748,9796.12539311315,403.74,483.9178140012175,3.032736,528.5207728124167,10199.86539311315,151.11475969219896,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_03,0.17221,158,prefill_finish,119.56987198840457,119.56987198840457,122.27492798840458,185.6049237529667,267.959773334537,267.959773334537,9706.622925311809,119.56987198840457,9706.622925311809,214.7860739662461,291.7798719884046,2.705056,357.8149237529667,9878.832925311808,148.7659062743569,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_04,1.687524,88,prefill_finish,824.8127628584541,824.8127628584541,826.3709388584541,8030.792691411137,8191.308925311808,8191.308925311808,19133.44396931449,824.8127628584541,19133.44396931449,2433.2040068729707,2512.336762858454,1.558176,9718.316691411137,20820.96796931449,173.4789262172399,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_05,0.536333,181,prefill_finish,80.96384798409417,80.96384798409417,84.04573598409422,86.23883677274023,186.35156388855137,186.35156388855137,9824.04862701382,80.96384798409417,9824.04862701382,536.333,617.2968479840941,3.081888,622.5718367727402,10360.381627013821,152.1532779725169,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_06,0.27491,223,prefill_finish,94.65839794788144,94.65839794788144,98.42841394788144,165.25977333453704,253.6107728124167,253.6107728124167,9764.43915921248,94.65839794788144,9764.43915921248,291.7798719884046,369.5683979478814,3.770016,440.169773334537,10039.34915921248,149.98717790434284,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_07,1.052165,164,prefill_finish,208.35448493476224,208.35448493476224,211.15784493476235,323.0851509967349,446.2262930389941,446.2262930389941,10431.83026431852,208.35448493476224,10431.83026431852,1179.2035549333245,1260.5194849347622,2.80336,1375.2501509967349,11483.995264318519,157.94914239565287,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_08,3.75888,125,prefill_finish,1098.8551678431895,1098.8551678431895,1101.0195518431892,17417.166185736532,17594.705293947554,17594.705293947554,26041.504635946694,1098.8551678431895,26041.504635946694,4780.937098843411,4857.73516784319,2.164384,21176.046185736534,29800.384635946695,134.75528828453378,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_09,3.07499,97,prefill_finish,1177.0953888163272,1177.0953888163272,1178.8010208163273,9224.100775185441,9401.639883396463,9401.639883396463,20470.08860888728,1177.0953888163272,20470.08860888728,4172.168287801456,4252.085388816327,1.705632,12299.090775185441,23545.07860888728,175.71855990159125,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_10,3.991238,143,prefill_finish,944.9197327981519,944.9197327981519,947.3790287981519,17362.347293947554,17539.886402158576,17539.886402158576,25905.218262789334,944.9197327981519,25905.218262789334,4857.73516784319,4936.157732798152,2.459296,21353.585293947555,29896.456262789336,133.48235888815282,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_11,1.446978,105,prefill_finish,468.2879049177468,468.2879049177468,470.12460891774685,584.0703260589987,732.9126520396212,732.9126520396212,10852.11277518544,468.2879049177468,10852.11277518544,1836.3485739136972,1915.2659049177469,1.8367040000000001,2031.0483260589988,12299.090775185441,160.43816326760066,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_12,3.353249,132,prefill_finish,1274.03836584903,1274.03836584903,1276.3174378490303,17112.640752892446,17290.17986110347,17290.17986110347,25989.89340226698,1274.03836584903,25989.89340226698,4546.513811863393,4627.28736584903,2.279072,20465.889752892446,29343.142402266978,138.70707264647706,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_13,4.100883,101,prefill_finish,912.3216528196826,912.3216528196826,914.0928208196829,17430.24140215858,17607.7805103696,17607.7805103696,25885.44672015826,912.3216528196826,25885.44672015826,4936.157732798152,5013.204652819682,1.771168,21531.124402158577,29986.329720158257,132.112583093745,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_14,3.66159,166,prefill_finish,1119.3470988434115,1119.3470988434115,1122.1832268434114,17336.91707752551,17514.456185736533,17514.456185736533,26032.57472665632,1119.3470988434115,26032.57472665632,4704.372176845924,4780.937098843411,2.836128,20998.50707752551,29694.16472665632,135.86965076766887,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_15,2.544356,170,prefill_finish,881.6560368598884,881.6560368598884,884.5577008598884,8297.574328715835,8458.090562616506,8458.090562616506,19519.385726791643,881.6560368598884,19519.385726791643,3349.3459188648426,3426.0120368598887,2.9016640000000002,10841.930328715835,22063.741726791643,175.3408030949345,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_16,2.841104,124,prefill_finish,1064.221944830097,1064.221944830097,1066.3699448300972,8963.92373211986,9128.61141314172,9128.61141314172,20255.592538201225,1064.221944830097,20255.592538201225,3826.8533808331863,3905.3259448300973,2.148,11805.027732119861,23096.696538201224,176.4323250950213,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_17,1.222007,204,prefill_finish,341.9937178917453,341.9937178917453,345.4524378917454,399.52543508125314,534.1215670809318,534.1215670809318,10583.020732119861,341.9937178917453,10583.020732119861,1484.856212922737,1564.0007178917454,3.45872,1621.5324350812532,11805.027732119861,159.11711401622824,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_18,2.165321,110,prefill_finish,971.0932408747153,971.0932408747153,973.0118648747152,8195.060627013821,8355.576860914492,8355.576860914492,19365.803402158577,971.0932408747153,19365.803402158577,3058.5553908640445,3136.4142408747152,1.918624,10360.381627013821,21531.124402158577,174.5428558616368,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_19,2.673679,212,prefill_finish,831.8230308391117,831.8230308391117,835.4128228391119,8649.800030417848,8810.316264318519,8810.316264318519,19922.680051424708,831.8230308391117,19922.680051424708,3426.0120368598887,3505.5020308391117,3.589792,11323.479030417848,22596.359051424708,176.1387503282322,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_20,3.144598,123,prefill_finish,1401.9158118633932,1401.9158118633932,1404.0474278633928,9509.570991607485,9687.110099818507,9687.110099818507,20671.056919245,1401.9158118633932,20671.056919245,4469.249810852476,4546.513811863393,2.131616,12654.168991607485,23815.654919245,174.39821761933618,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_21,0.056734,137,prefill_finish,80.05360700190067,80.05360700190067,82.41459900190068,82.41459900190068,153.41015898601302,153.41015898601302,9340.550223609795,80.05360700190067,9340.550223609795,56.734,136.78760700190068,2.360992,139.1485990019007,9397.284223609795,144.65836913449834,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_22,2.699015,191,prefill_finish,883.8182708369864,883.8182708369864,887.0639988369862,8784.980264318518,8945.496498219189,8945.496498219189,20068.42719206442,883.8182708369864,20068.42719206442,3505.5020308391117,3582.8332708369867,3.245728,11483.995264318519,22767.44219206442,176.3038582460297,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_23,4.307758,99,prefill_finish,857.89840981206,857.89840981206,859.6368098120602,17755.983726791645,17933.522835002666,17933.522835002666,25912.44160605115,857.89840981206,25912.44160605115,5089.214148818415,5165.65640981206,1.7384000000000002,22063.741726791643,30220.19960605115,127.44465436342978,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_24,0.118613,192,prefill_finish,96.17307396624611,96.17307396624611,99.43518596624611,162.5267189701254,239.2019237529667,239.2019237529667,9599.703691411138,96.17307396624611,9599.703691411138,136.78760700190068,214.7860739662461,3.262112,281.1397189701254,9718.316691411137,147.4558901943908,True,,,,
high_l30,high,30,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_25,0.67477,102,prefill_finish,240.24207993495463,240.24207993495463,242.02963193495464,248.14001812017364,359.69419976350605,359.69419976350605,10167.160328715834,240.24207993495463,10167.160328715834,837.5338739751763,915.0120799349546,1.787552,922.9100181201736,10841.930328715835,154.9846923530572,True,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_a,3.093428,1701,prefill_finish,3875.918014159095,3875.918014159095,3892.030430159095,20125.005031260676,20416.09892490907,20416.09892490907,38528.31693844955,3875.918014159095,38528.31693844955,6643.947886145037,6969.346014159095,16.112416000000003,23218.433031260676,41621.74493844955,287.55174854982613,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_b,2.894101,2700,prefill_finish,3608.5537991603765,3608.5537991603765,3634.064807160377,19707.587564390746,20015.95979782571,20015.95979782571,38264.44729421164,3608.5537991603765,38264.44729421164,6142.863146162421,6502.654799160377,25.511008,22601.688564390744,41158.54829421164,289.95093327845154,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_00,1.631435,2049,prefill_finish,2159.7485662255212,2159.7485662255212,2179.134966225521,16036.29782943129,16344.670062866257,16344.670062866257,34977.31713908682,2159.7485662255212,34977.31713908682,3461.8522682160287,3791.183566225521,19.386400000000002,17667.73282943129,36608.75213908682,295.95342671336766,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_01,0.589902,2055,prefill_finish,801.2535660472399,801.2535660472399,820.6964140472398,1003.784578248046,1209.0653958411665,1209.0653958411665,20161.553163780947,801.2535660472399,20161.553163780947,1051.1478760329223,1391.15556604724,19.442848,1593.686578248046,20751.45516378095,299.3401341489516,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_02,0.753789,2535,prefill_finish,1114.00431912316,1114.00431912316,1137.96300712316,1255.1475370077874,1475.8843264393633,1475.8843264393633,20614.41063065088,1114.00431912316,20614.41063065088,1532.89523809712,1867.79331912316,23.958688000000002,2008.9365370077874,21368.19963065088,302.48848583817335,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_03,2.045993,2535,prefill_finish,2696.004766150456,2696.004766150456,2719.9634541504556,17780.345463476053,18088.71769691102,18088.71769691102,36600.41639462558,2696.004766150456,36600.41639462558,4403.727849147112,4741.997766150456,23.958688000000002,19826.33846347605,38646.40939462558,294.0636082992114,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_04,1.339675,2700,prefill_finish,1504.5308672246672,1504.5308672246672,1530.0418752246671,1616.81458432382,1880.6219668152155,1880.6219668152155,21262.013564390745,1504.5308672246672,21262.013564390745,2487.2475721806436,2844.205867224667,25.511008,2956.48958432382,22601.688564390744,306.9562340635457,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_05,2.002767,1701,prefill_finish,2400.9608491471117,2400.9608491471117,2417.0732651471117,17515.199230041086,17823.57146347605,17823.57146347605,36352.54850097719,2400.9608491471117,36352.54850097719,4074.5704001912995,4403.727849147112,16.112416000000003,19517.966230041086,38355.31550097719,294.3335823583766,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_06,1.133264,2025,prefill_finish,1210.698262168355,1210.698262168355,1229.8588701683552,1327.9137641358939,1570.1858500973794,1570.1858500973794,20851.680097520813,1210.698262168355,20851.680097520813,2014.2163361472226,2343.962262168355,19.160608,2461.177764135894,21984.944097520813,305.05884895913937,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_07,2.374658,1833,prefill_finish,2842.6696771957204,2842.6696771957204,2860.02394919572,18376.79716378095,18685.169397215916,18685.169397215916,37145.03307557076,2842.6696771957204,37145.03307557076,4885.855869173833,5217.327677195721,17.354272,20751.45516378095,39519.691075570765,293.2536861217159,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_08,2.732364,2208,prefill_finish,3264.391889167838,3264.391889167838,3285.274161167838,19252.58009752081,19560.952330955777,19560.952330955777,37919.30379122911,3264.391889167838,37919.30379122911,5665.883326162879,5996.755889167838,20.882272,21984.944097520813,40651.66779122911,291.6675577141922,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_09,1.471833,1923,prefill_finish,1846.0673962015883,1846.0673962015883,1864.2683882015883,2023.038997571566,2319.1493248578263,2319.1493248578263,21746.600031260677,1846.0673962015883,21746.600031260677,2986.5402202287837,3317.900396201588,18.200992000000003,3494.8719975715658,23218.433031260676,308.18064115139236,False,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,mid_b,1.582274,93,prefill_finish,1879.5782682160288,1879.5782682160288,1880.5626202160288,1912.5979975715659,2208.708324857826,2208.708324857826,21636.159031260675,1879.5782682160288,21636.159031260675,3317.900396201588,3461.8522682160287,0.984352,3494.8719975715658,23218.433031260676,308.18064115139236,True,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_a,4.280129,89,prefill_finish,3823.406627206151,3823.406627206151,3824.353347206151,35239.562075570764,35530.65596921916,35530.65596921916,48519.21242082234,3823.406627206151,48519.21242082234,7962.679626203902,8103.535627206151,0.94672,39519.691075570765,52799.34142082234,207.49453664455586,True,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_00,1.952273,156,prefill_finish,2122.2974001913,2122.2974001913,2123.8744561913,17257.32099660612,17565.693230041084,17565.693230041084,36111.94860732879,2122.2974001913,36111.94860732879,3931.9826042212694,4074.5704001912995,1.577056,19209.59399660612,38064.22160732879,294.60355641754177,True,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_01,3.412292,112,prefill_finish,3984.2400171721433,3984.2400171721433,3985.4031211721435,34360.8357136804,34651.92960732879,34651.92960732879,48431.36070106332,3984.2400171721433,48431.36070106332,7253.181830181569,7396.532017172143,1.1631040000000001,37773.1277136804,51843.65270106332,219.85195292785818,True,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_02,0.40374,172,prefill_finish,503.15436103479567,503.15436103479567,504.88194503479565,648.1987190010755,821.4938287219325,821.4938287219325,19422.59846347605,503.15436103479567,19422.59846347605,763.839985027738,906.8943610347957,1.727584,1051.9387190010755,19826.33846347605,293.3499960074215,True,,,,
high_l30,high,30,gemma-2-9b-it,google--gemma-2-9b-it,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_03,0.17221,146,prefill_finish,443.3038960041255,443.3038960041255,444.7868720041255,564.6668341234615,716.9363432026946,716.9363432026946,19037.38399660612,443.3038960041255,19037.38399660612,472.44706198602546,615.5138960041255,1.482976,736.8768341234615,19209.59399660612,288.63620566379154,True,,,,
