density,density_level,target_long_fraction_pct,model_key,model_label,method,method_variant,resource_profile,kv_profile,repeat_index,req_id,arrival_offset_s,prompt_tokens,ttft_mode,first_latency_ms,prefill_ttft_ms,decode_ready_ttft_ms,decode_start_ttft_ms,decode_first_token_ttft_ms,decode_queue_first_token_ttft_ms,finish_latency_ms,scheduled_first_latency_ms,scheduled_finish_latency_ms,prefill_start_ms,prefill_finish_ms,kv_transfer_ms,decode_start_ms,decode_finish_ms,tpot_ms,is_short
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_14,3.66159,175,prefill_finish,1240.3279500210033,1240.3279500210033,1241.1488460210035,18933.790028199863,19117.86902876395,19117.86902876395,27897.2427716531,1240.3279500210033,27897.2427716531,4824.310058032994,4901.917950021003,0.820896,22595.380028199863,31558.8327716531,140.0539491164568,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_15,2.544356,185,prefill_finish,962.7886169786079,962.7886169786079,963.6504729786079,9382.834782348182,9566.150802288139,9566.150802288139,21155.498031584393,962.7886169786079,21155.498031584393,3427.8006110143774,3507.144616978608,0.861856,11927.190782348182,23699.854031584393,183.9478632693158,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_16,2.841104,135,prefill_finish,1150.7598200069701,1150.7598200069701,1151.4168760069701,10185.982901987925,10369.298921927882,10369.298921927882,21916.367562098065,1150.7598200069701,21916.367562098065,3913.5065429763795,3991.8638200069704,0.657056,13027.086901987925,24757.471562098064,183.28726031422093,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_17,1.222007,212,prefill_finish,354.18865289131554,354.18865289131554,355.1611008913155,485.2118845696946,626.9535146381581,626.9535146381581,11805.079901987925,354.18865289131554,11805.079901987925,1497.2799398856164,1576.1956528913156,0.972448,1707.2188845696946,13027.086901987925,176.87293777215984,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_18,2.165321,120,prefill_finish,1042.3134760171065,1042.3134760171065,1042.9090920171066,9212.527084735844,9395.64131727329,9395.64131727329,20982.296029892128,1042.3134760171065,20982.296029892128,3128.947649969619,3207.6344760171064,0.595616,11377.848084735844,23147.617029892128,183.90263976806693,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_19,2.673679,221,prefill_finish,912.6497029824145,912.6497029824145,913.6590149824146,9803.459842168053,9986.77586210801,9986.77586210801,21578.412033276658,912.6497029824145,21578.412033276658,3507.144616978608,3586.3287029824146,1.009312,12477.138842168053,24252.091033276658,183.98362798607195,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_20,3.144598,132,prefill_finish,1524.0033110483928,1524.0033110483928,1524.648079048393,10615.752981747753,10799.06900168771,10799.06900168771,22215.313927580537,1524.0033110483928,22215.313927580537,4590.134950009075,4668.601311048393,0.644768,13760.350981747753,25359.911927580535,181.24313977863721,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_21,0.056734,147,prefill_finish,78.50830699317157,78.50830699317157,79.21451499317158,79.21451499317158,80.43219097055811,80.43219097055811,10047.032765749926,78.50830699317157,10047.032765749926,56.734,135.24230699317158,0.706208,135.94851499317159,10103.766765749926,155.7471601680743,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_22,2.699015,196,prefill_finish,965.8399650017095,965.8399650017095,966.7468770017094,9778.123842168054,9961.43986210801,9961.43986210801,21553.07603327666,965.8399650017095,21553.07603327666,3586.3287029824146,3664.85496500171,0.9069119999999999,12477.138842168053,24252.091033276658,183.98362798607195,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_23,4.307758,104,prefill_finish,983.7789080183029,983.7789080183029,984.3089880183034,19392.09603158439,19576.17503214848,19576.17503214848,27821.031531291686,983.7789080183029,27821.031531291686,5213.63773401025,5291.536908018303,0.53008,23699.854031584393,32128.789531291688,131.7021171829265,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_24,0.118613,207,prefill_finish,96.19631797327102,96.19631797327102,97.14828597327102,167.65204531336832,248.16542665848584,248.16542665848584,10528.139492343651,96.19631797327102,10528.139492343651,135.24230699317158,214.80931797327102,0.9519679999999999,286.2650453133683,10646.75249234365,161.88261635984816,True
high_l30,high,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_25,0.67477,110,prefill_finish,246.27335595284774,246.27335595284774,246.82801195284776,288.8889134287642,405.7484701880644,405.7484701880644,11252.420782348181,246.27335595284774,11252.420782348181,842.7305759432651,921.0433559528477,0.554656,963.6589134287642,11927.190782348182,171.3051854518659,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_a,3.093428,1720,prefill_finish,1178.0428299063078,1178.0428299063078,1181.226861906308,9478.743791897701,9639.357543855927,9639.357543855927,19608.292335802413,1178.0428299063078,19608.292335802413,4061.060920885198,4271.470829906308,3.184032,12572.171791897701,22701.720335802413,158.27419599851112,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_b,2.894101,2706,prefill_finish,1098.3838538976088,1098.3838538976088,1103.334797897609,9356.843287981248,9517.457039939474,9517.457039939474,19557.53537748064,1098.3838538976088,19557.53537748064,3726.3423528674916,3992.484853897609,4.950944,12250.944287981249,22451.636377480638,159.38581389842795,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_00,1.631435,2078,prefill_finish,706.7645430136026,706.7645430136026,710.5901110136028,7871.319314157166,8034.728119986734,8034.728119986734,18168.35563001788,706.7645430136026,18168.35563001788,2124.364564024277,2338.1995430136026,3.825568,9502.754314157166,19799.79063001788,160.89119243532366,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_01,0.589902,2094,prefill_finish,237.2592279968261,237.2592279968261,241.1134679968261,258.1277435838938,368.05730386923915,368.05730386923915,10374.274533392267,237.2592279968261,10374.274533392267,605.5448009901605,827.1612279968261,3.85424,848.0297435838938,10964.176533392267,158.0647935907558,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_02,0.753789,2568,prefill_finish,403.6002600172126,403.6002600172126,408.3039080172125,435.91370122753483,557.7275383004851,557.7275383004851,10694.086528190117,403.6002600172126,10694.086528190117,897.8172630340717,1157.3892600172126,4.703647999999999,1189.7027012275348,11447.875528190118,160.28395042129034,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_03,2.045993,2568,prefill_finish,895.096645031739,895.096645031739,899.8002930317391,8434.37327245906,8595.717536860366,8595.717536860366,18717.48014176724,895.096645031739,18717.48014176724,2684.856092037067,2941.089645031739,4.703647999999999,10480.366272459061,20763.473141767237,160.67354483294025,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_04,1.339675,2706,prefill_finish,434.92053000879673,434.92053000879673,439.87147400879667,506.6339937427058,658.1585227846683,658.1585227846683,10911.26928798125,434.92053000879673,10911.26928798125,1507.874185048409,1774.5955300087967,4.950944,1846.3089937427058,12250.944287981249,162.57242647247722,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_05,2.002767,1720,prefill_finish,682.0890920370668,682.0890920370668,685.273124037067,8315.13742552133,8477.599272459061,8477.599272459061,18600.09238980901,682.0890920370668,18600.09238980901,2476.679995019354,2684.856092037067,3.184032,10317.90442552133,20602.85938980901,160.70242131699501,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_06,1.133264,2004,prefill_finish,305.082594051823,305.082594051823,308.77555405182306,433.7644892339904,573.404741488348,573.404741488348,10796.452784064797,305.082594051823,10796.452784064797,1227.7121600381956,1438.346594051823,3.6929600000000002,1567.0284892339905,11929.716784064796,161.91700460673133,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_07,2.374658,1895,prefill_finish,851.9579129830931,851.9579129830931,855.4555449830932,8589.518533392267,8750.751531658218,8750.751531658218,18870.656397641917,851.9579129830931,18870.656397641917,3010.142359013103,3226.6159129830935,3.4976320000000003,10964.176533392267,21245.314397641916,160.64277912890077,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_08,2.732364,2286,prefill_finish,925.2003448777423,925.2003448777423,929.3986488777423,9197.352784064797,9357.966536023023,9357.966536023023,19445.46576628073,925.2003448777423,19445.46576628073,3436.363109914951,3657.5643448777423,4.198303999999999,11929.716784064796,22177.82976628073,160.12676534712398,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_09,1.471833,1967,prefill_finish,582.4428909905257,582.4428909905257,586.0695469905256,677.5250518266309,840.9338576561984,840.9338576561984,11100.3387918977,582.4428909905257,11100.3387918977,1843.9552119852901,2054.2758909905256,3.626656,2149.358051826631,12572.171791897701,162.85646468861046,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,mid_b,1.582274,87,prefill_finish,542.0905640242772,542.0905640242772,542.3482600242774,567.0840518266309,730.4928576561983,730.4928576561983,10989.897791897702,542.0905640242772,10989.897791897702,2054.2758909905256,2124.364564024277,0.25769600000000004,2149.358051826631,12572.171791897701,162.85646468861046,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_a,4.280129,86,prefill_finish,550.5697618598088,550.5697618598088,550.8256658598084,16965.185397641915,17125.79914960014,17125.79914960014,24371.400418290003,550.5697618598088,24371.400418290003,4762.074908885539,4830.698761859809,0.255904,21245.314397641916,28651.529418290003,115.72210969762637,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_00,1.952273,152,prefill_finish,524.4069950193541,524.4069950193541,524.7811710193539,8203.1695785836,8365.631425521331,8365.631425521331,18489.972637850784,524.4069950193541,18489.972637850784,2407.331486992903,2476.679995019354,0.37417599999999995,10155.4425785836,20442.245637850785,160.73129780104978,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_01,3.412292,110,prefill_finish,1069.9261838717243,1069.9261838717243,1070.2250958717245,16869.339885892558,17029.953637850784,17029.953637850784,24710.771004161186,1069.9261838717243,24710.771004161186,4412.28874988518,4482.218183871724,0.298912,20281.63188589256,28123.063004161188,122.52236122294732,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_02,0.40374,166,prefill_finish,79.0324609224275,79.0324609224275,79.43172492242752,138.26961630306755,236.314899800808,236.314899800808,10076.626272459062,79.0324609224275,10076.626272459062,413.3647569271885,482.7724609224275,0.39926399999999995,542.0096163030676,10480.366272459061,155.2868227524374,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_03,0.17221,143,prefill_finish,171.03645794026184,171.03645794026184,171.39450594026184,191.53546448899394,277.6964711991295,277.6964711991295,9983.2325785836,171.03645794026184,9983.2325785836,272.6499519360401,343.24645794026185,0.35804800000000003,363.74546448899395,10155.4425785836,152.99526740772822,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_04,1.687524,86,prefill_finish,719.807486992903,719.807486992903,720.0633909929031,8305.456731645869,8467.9185785836,8467.9185785836,18594.107885892558,719.807486992903,18594.107885892558,2338.1995430136026,2407.331486992903,0.255904,9992.980731645868,20281.63188589256,160.76017428510454,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_05,0.536333,170,prefill_finish,69.21180099016055,69.21180099016055,69.61823299016055,103.72189980080805,207.70932169235095,207.70932169235095,10105.377536860366,69.21180099016055,10105.377536860366,536.333,605.5448009901605,0.406432,640.054899800808,10641.710536860366,156.27586932905558,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_06,0.27491,212,prefill_finish,138.45475692718855,138.45475692718855,138.93645292718855,174.99647119912953,267.0996163030676,267.0996163030676,10042.99442552133,138.45475692718855,10042.99442552133,343.24645794026185,413.3647569271885,0.481696,449.9064711991295,10317.90442552133,154.1874680362844,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_07,1.052165,153,prefill_finish,175.54716003819567,175.54716003819567,175.92312803819573,259.3515383004851,387.10751376723783,387.10751376723783,10556.324280148343,175.54716003819567,10556.324280148343,1157.3892600172126,1227.7121600381956,0.37596799999999997,1311.516538300485,11608.489280148344,160.89019909137278,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_08,3.75888,117,prefill_finish,862.3282048914325,862.3282048914325,862.6396608914329,16843.97938980901,17004.593141767236,17004.593141767236,24561.745330768044,862.3282048914325,24561.745330768044,4551.687596893304,4621.208204891433,0.311456,20602.85938980901,28320.625330768045,120.59009282748491,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_09,3.07499,87,prefill_finish,986.0709208851977,986.0709208851977,986.3286168851978,9175.954287981249,9336.568039939475,9336.568039939475,19376.646377480636,986.0709208851977,19376.646377480636,3992.484853897609,4061.060920885198,0.25769600000000004,12250.944287981249,22451.636377480638,159.38581389842795,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_10,3.991238,137,prefill_finish,700.8679769265282,700.8679769265282,701.2152729265281,16772.235141767236,16932.848893725462,16932.848893725462,24419.45250907411,700.8679769265282,24419.45250907411,4621.208204891433,4692.1059769265285,0.347296,20763.473141767237,28410.690509074113,119.48777136416993,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_11,1.446978,100,prefill_finish,396.97721198529007,396.97721198529007,397.25820398529004,399.3309937427057,550.8555227846682,550.8555227846682,10803.96628798125,396.97721198529007,10803.96628798125,1774.5955300087967,1843.9552119852901,0.280992,1846.3089937427058,12250.944287981249,162.57242647247722,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_12,3.353249,121,prefill_finish,1059.0397498851798,1059.0397498851798,1059.3583738851803,16446.54163001788,16607.155381976107,16607.155381976107,24447.322559258817,1059.0397498851798,24447.322559258817,4341.883281889737,4412.28874988518,0.318624,19799.79063001788,27800.571559258817,125.01220201938963,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_13,4.100883,96,prefill_finish,661.1919088855393,661.1919088855393,661.4657328855392,16823.203893725462,16983.817645683688,16983.817645683688,24393.956043619422,661.1919088855393,24393.956043619422,4692.1059769265285,4762.074908885539,0.273824,20924.086893725464,28494.839043619424,118.29300234209313,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_14,3.66159,154,prefill_finish,890.097596893304,890.097596893304,890.4753568933043,16780.655637850785,16941.26938980901,16941.26938980901,24563.15949579707,890.097596893304,24563.15949579707,4482.218183871724,4551.687596893304,0.37776,20442.245637850785,28224.74949579707,121.60162278041071,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_15,2.544356,159,prefill_finish,752.6146109761185,752.6146109761185,753.0013309761184,8581.053531658217,8742.286529924168,8742.286529924168,18861.572149600142,752.6146109761185,18861.572149600142,3226.6159129830935,3296.9706109761187,0.38671999999999995,11125.409531658217,21405.928149600142,160.63310340534258,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_16,2.841104,115,prefill_finish,885.2383528674914,885.2383528674914,885.5462248674912,9088.612784064797,9249.226536023023,9249.226536023023,19336.72576628073,885.2383528674914,19336.72576628073,3657.5643448777423,3726.3423528674916,0.30787200000000003,11929.716784064796,22177.82976628073,160.12676534712398,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_17,1.222007,192,prefill_finish,285.8671850484088,285.8671850484088,286.3130410484089,345.02148923399045,484.66174148834807,484.66174148834807,10707.709784064797,285.8671850484088,10707.709784064797,1438.346594051823,1507.874185048409,0.44585600000000003,1567.0284892339905,11929.716784064796,161.91700460673133,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_18,2.165321,104,prefill_finish,844.8213590131031,844.8213590131031,845.1095190131032,8476.389536860366,8637.622535126317,8637.622535126317,18758.765893725464,844.8213590131031,18758.765893725464,2941.089645031739,3010.142359013103,0.28815999999999997,10641.710536860366,20924.086893725464,160.66213057601715,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_19,2.673679,200,prefill_finish,693.3345499596521,693.3345499596521,693.7947419596521,8774.196528190118,8934.810280148344,8934.810280148344,19052.66114142982,693.3345499596521,19052.66114142982,3296.9706109761187,3367.013549959652,0.46019200000000005,11447.875528190118,21726.34014142982,160.60100958187036,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_20,3.144598,114,prefill_finish,1197.2852818897372,1197.2852818897372,1197.5913618897375,9427.573791897701,9588.187543855927,9588.187543855927,19557.122335802414,1197.2852818897372,19557.122335802414,4271.470829906308,4341.883281889737,0.30608,12572.171791897701,22701.720335802413,158.27419599851112,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_21,0.056734,128,prefill_finish,70.34296495839953,70.34296495839953,70.67413295839955,70.67413295839955,79.03552095626523,79.03552095626523,9446.020314157166,70.34296495839953,9446.020314157166,56.734,127.07696495839954,0.331168,127.40813295839955,9502.754314157166,146.48978408123074,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_22,2.699015,182,prefill_finish,737.3481099149508,737.3481099149508,737.7760459149508,8909.474280148344,9070.08803210657,9070.08803210657,19181.70546476594,737.3481099149508,19181.70546476594,3367.013549959652,3436.363109914951,0.427936,11608.489280148344,21880.72046476594,160.5036122596499,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_23,4.307758,95,prefill_finish,591.8845288532793,591.8845288532793,592.1565608532792,17098.17014960014,17258.37614551498,17258.37614551498,24416.31325841527,591.8845288532793,24416.31325841527,4830.698761859809,4899.642528853279,0.272032,21405.928149600142,28724.07125841527,114.3459860752364,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_24,0.118613,182,prefill_finish,154.0369519360401,154.0369519360401,154.4648879360401,165.1928479255696,245.13246448899395,245.13246448899395,9874.367731645869,154.0369519360401,9874.367731645869,127.07696495839954,272.6499519360401,0.427936,283.8058479255696,9992.980731645868,151.70585755812968,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_25,0.67477,98,prefill_finish,223.04726303407176,223.04726303407176,223.3246710340718,283.1893038692392,399.061002548387,399.061002548387,10450.639531658217,223.04726303407176,10450.639531658217,827.1612279968261,897.8172630340717,0.277408,957.9593038692392,11125.409531658217,158.86640980920276,True
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_a,3.093428,1720,prefill_finish,1166.5125080581947,1166.5125080581947,1169.6965400581948,9312.078515481859,9473.241754394418,9473.241754394418,19465.181939994778,1166.5125080581947,19465.181939994778,4052.2156640690678,4259.940508058195,3.184032,12405.506515481859,22558.609939994778,158.64224100801437,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_b,2.894101,2706,prefill_finish,1089.388254085712,1089.388254085712,1094.3391980857123,9189.07903765674,9350.242276569299,9350.242276569299,19413.28521399628,1089.388254085712,19413.28521399628,3715.93333507552,3983.489254085712,4.950944,12083.18003765674,22307.38621399628,159.7532215053053,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_00,1.631435,2078,prefill_finish,689.3521331287475,689.3521331287475,693.1777011287477,7712.905474270787,7873.133215055799,7873.133215055799,18026.417266547007,689.3521331287475,18026.417266547007,2109.232050137494,2320.7871331287474,3.825568,9344.340474270786,19657.85226654701,161.14862175431597,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_01,0.589902,2094,prefill_finish,229.5225270606055,229.5225270606055,233.37676706060552,262.3682126651265,370.15778373868034,370.15778373868034,10203.97212635627,229.5225270606055,10203.97212635627,606.0848620290793,819.4245270606056,3.85424,852.2702126651266,10793.87412635627,155.3375611514241,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_02,0.753789,2568,prefill_finish,391.1804790680819,391.1804790680819,395.88412706808185,433.5028524883344,552.9453501644346,552.9453501644346,10523.574843093946,391.1804790680819,10523.574843093946,887.9661210848875,1144.969479068082,4.703647999999999,1187.2918524883344,11277.363843093946,157.65737485321267,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_03,2.045993,2568,prefill_finish,890.1782551362737,890.1782551362737,894.8819031362739,8264.391409618593,8425.554648531152,8425.554648531152,18575.857284913338,890.1782551362737,18575.857284913338,2675.313106159579,2936.171255136274,4.703647999999999,10310.384409618593,20621.850284913337,161.11665430148037,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_04,1.339675,2706,prefill_finish,423.4444191089758,423.4444191089758,428.39536310897574,497.2675105802939,645.84232476276,645.84232476276,10743.505037656741,423.4444191089758,10743.505037656741,1496.221584096916,1763.1194191089758,4.950944,1836.9425105802939,12083.18003765674,160.09746136056947,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_05,2.002767,1720,prefill_finish,672.546106159579,672.546106159579,675.7301381595792,7985.2909317934755,8146.454170706034,8146.454170706034,18297.75061212456,672.546106159579,18297.75061212456,2461.1796411372648,2675.313106159579,3.184032,9988.057931793475,20300.51761212456,161.1321825051732,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_06,1.133264,2004,prefill_finish,293.12577611567076,293.12577611567076,296.81873611567084,298.7393111418078,429.8347354204543,429.8347354204543,10466.426320919065,293.12577611567076,10466.426320919065,1214.931740079906,1426.3897761156709,3.6929600000000002,1432.003311141808,11599.690320919064,158.8701095277696,False
high_l30,high,30,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_07,2.374658,1895,prefill_finish,841.5718311049973,841.5718311049973,845.0694631049973,8419.21612635627,8580.37936526883,8580.37936526883,18729.1912940965,841.5718311049973,18729.1912940965,3005.468291117709,3216.2298311049976,3.4976320000000003,10793.87412635627,21103.8492940965,161.0933619959411,False
